time;I
21:25:19:507;401.00
21:25:19:701;401.00
21:25:19:890;400.00
21:25:20:088;400.00
21:25:20:282;400.00
21:25:20:466;400.00
21:25:20:679;399.00
21:25:20:855;400.00
21:25:21:044;401.00
21:25:21:234;401.00
21:25:21:428;399.00
21:25:21:622;399.00
21:25:21:814;399.00
21:25:22:006;399.00
21:25:22:205;399.00
21:25:22:397;399.00
21:25:22:593;399.00
21:25:22:795;399.00
21:25:22:973;398.00
21:25:23:159;398.00
21:25:23:351;399.00
21:25:23:545;398.00
21:25:23:737;397.00
21:25:23:933;397.00
21:25:24:124;397.00
21:25:24:321;397.00
21:25:24:517;397.00
21:25:24:712;397.00
21:25:24:910;397.00
21:25:25:105;397.00
21:25:25:281;397.00
21:25:25:472;397.00
21:25:25:667;396.00
21:25:25:860;397.00
21:25:26:055;396.00
21:25:26:245;396.00
21:25:26:437;396.00
21:25:26:633;396.00
21:25:26:821;396.00
21:25:27:018;396.00
21:25:27:219;397.00
21:25:27:419;396.00
21:25:27:589;396.00
21:25:27:781;396.00
21:25:27:973;396.00
21:25:28:165;396.00
21:25:28:360;397.00
21:25:28:552;396.00
21:25:28:745;397.00
21:25:28:943;397.00
21:25:29:130;397.00
21:25:29:330;395.00
21:25:29:529;395.00
21:25:29:709;395.00
21:25:29:903;395.00
21:25:30:095;395.00
21:25:30:286;395.00
21:25:30:482;394.00
21:25:30:672;394.00
21:25:30:865;395.00
21:25:31:060;395.00
21:25:31:254;395.00
21:25:31:449;395.00
21:25:31:642;394.00
21:25:31:844;392.00
21:25:32:043;394.00
21:25:32:219;394.00
21:25:32:411;394.00
21:25:32:603;394.00
21:25:32:797;394.00
21:25:32:991;394.00
21:25:33:183;395.00
21:25:33:376;395.00
21:25:33:573;393.00
21:25:33:767;395.00
21:25:33:957;395.00
21:25:34:155;395.00
21:25:34:358;394.00
21:25:34:526;394.00
21:25:34:717;394.00
21:25:34:909;394.00
21:25:35:098;394.00
21:25:35:290;392.00
21:25:35:484;392.00
21:25:35:682;392.00
21:25:35:875;392.00
21:25:36:069;392.00
21:25:36:269;393.00
21:25:36:467;393.00
21:25:36:642;391.00
21:25:36:835;391.00
21:25:37:030;393.00
21:25:37:223;392.00
21:25:37:415;392.00
21:25:37:608;392.00
21:25:37:802;392.00
21:25:37:996;392.00
21:25:38:189;392.00
21:25:38:384;392.00
21:25:38:583;392.00
21:25:38:781;392.00
21:25:38:963;392.00
21:25:39:157;390.00
21:25:39:342;390.00
21:25:39:534;392.00
21:25:39:727;392.00
21:25:39:923;392.00
21:25:40:113;390.00
21:25:40:312;391.00
21:25:40:505;391.00
21:25:40:698;390.00
21:25:40:893;390.00
21:25:41:092;390.00
21:25:41:271;390.00
21:25:41:467;390.00
21:25:41:658;390.00
21:25:41:848;390.00
21:25:42:044;390.00
21:25:42:236;390.00
21:25:42:425;390.00
21:25:42:621;390.00
21:25:42:817;390.00
21:25:43:006;390.00
21:25:43:206;390.00
21:25:43:404;390.00
21:25:43:582;390.00
21:25:43:770;390.00
21:25:43:967;390.00
21:25:44:158;388.00
21:25:44:348;388.00
21:25:44:543;390.00
21:25:44:746;388.00
21:25:44:930;388.00
21:25:45:125;388.00
21:25:45:321;388.00
21:25:45:519;388.00
21:25:45:714;388.00
21:25:45:898;388.00
21:25:46:088;388.00
21:25:46:283;388.00
21:25:46:473;388.00
21:25:46:665;388.00
21:25:46:861;388.00
21:25:47:056;387.00
21:25:47:251;387.00
21:25:47:438;386.00
21:25:47:639;387.00
21:25:47:827;386.00
21:25:48:016;386.00
21:25:48:214;388.00
21:25:48:408;386.00
21:25:48:595;387.00
21:25:48:787;386.00
21:25:48:982;387.00
21:25:49:177;388.00
21:25:49:372;388.00
21:25:49:564;386.00
21:25:49:753;386.00
21:25:49:946;386.00
21:25:50:143;386.00
21:25:50:344;386.00
21:25:50:529;386.00
21:25:50:722;386.00
21:25:50:913;386.00
21:25:51:107;386.00
21:25:51:300;386.00
21:25:51:493;386.00
21:25:51:682;386.00
21:25:51:877;385.00
21:25:52:076;386.00
21:25:52:270;385.00
21:25:52:452;385.00
21:25:52:648;384.00
21:25:52:838;383.00
21:25:53:032;384.00
21:25:53:223;384.00
21:25:53:416;386.00
21:25:53:607;383.00
21:25:53:798;383.00
21:25:53:995;383.00
21:25:54:187;383.00
21:25:54:384;383.00
21:25:54:582;384.00
21:25:54:785;384.00
21:25:54:957;384.00
21:25:55:152;384.00
21:25:55:341;385.00
21:25:55:535;384.00
21:25:55:723;383.00
21:25:55:915;383.00
21:25:56:110;383.00
21:25:56:301;383.00
21:25:56:498;383.00
21:25:56:699;383.00
21:25:56:898;383.00
21:25:57:066;383.00
21:25:57:261;384.00
21:25:57:453;382.00
21:25:57:648;383.00
21:25:57:840;383.00
21:25:58:037;383.00
21:25:58:225;381.00
21:25:58:419;381.00
21:25:58:614;381.00
21:25:58:808;381.00
21:25:59:006;381.00
21:25:59:208;381.00
21:25:59:384;381.00
21:25:59:576;381.00
21:25:59:770;381.00
21:25:59:962;381.00
21:26:00:151;382.00
21:26:00:345;381.00
21:26:00:536;382.00
21:26:00:730;382.00
21:26:00:922;380.00
21:26:01:120;380.00
21:26:01:319;380.00
21:26:01:500;381.00
21:26:01:685;379.00
21:26:01:882;381.00
21:26:02:073;381.00
21:26:02:263;381.00
21:26:02:455;379.00
21:26:02:650;381.00
21:26:02:849;379.00
21:26:03:035;379.00
21:26:03:233;379.00
21:26:03:433;379.00
21:26:03:615;379.00
21:26:03:803;379.00
21:26:03:999;378.00
21:26:04:191;380.00
21:26:04:384;380.00
21:26:04:574;378.00
21:26:04:765;378.00
21:26:04:961;379.00
21:26:05:153;378.00
21:26:05:353;380.00
21:26:05:545;380.00
21:26:05:748;380.00
21:26:05:927;380.00
21:26:06:119;378.00
21:26:06:306;379.00
21:26:06:501;378.00
21:26:06:694;378.00
21:26:06:886;379.00
21:26:07:081;378.00
21:26:07:275;377.00
21:26:07:461;379.00
21:26:07:657;379.00
21:26:07:860;379.00
21:26:08:040;379.00
21:26:08:228;379.00
21:26:08:428;378.00
21:26:08:615;378.00
21:26:08:808;378.00
21:26:09:004;378.00
21:26:09:196;378.00
21:26:09:391;378.00
21:26:09:587;378.00
21:26:09:780;378.00
21:26:09:970;376.00
21:26:10:163;376.00
21:26:10:372;377.00
21:26:10:549;377.00
21:26:10:738;377.00
21:26:10:931;375.00
21:26:11:126;375.00
21:26:11:319;373.00
21:26:11:511;371.00
21:26:11:705;370.00
21:26:11:901;371.00
21:26:12:089;371.00
21:26:12:285;371.00
21:26:12:484;371.00
21:26:12:663;371.00
21:26:12:865;371.00
21:26:13:048;371.00
21:26:13:244;371.00
21:26:13:436;371.00
21:26:13:631;372.00
21:26:13:828;373.00
21:26:14:013;374.00
21:26:14:209;375.00
21:26:14:413;375.00
21:26:14:593;375.00
21:26:14:783;374.00
21:26:14:974;374.00
21:26:15:167;374.00
21:26:15:354;374.00
21:26:15:545;374.00
21:26:15:740;374.00
21:26:15:932;373.00
21:26:16:122;373.00
21:26:16:325;373.00
21:26:16:510;373.00
21:26:16:706;373.00
21:26:16:892;373.00
21:26:17:086;373.00
21:26:17:275;373.00
21:26:17:471;373.00
21:26:17:664;373.00
21:26:17:859;373.00
21:26:18:051;373.00
21:26:18:250;373.00
21:26:18:443;373.00
21:26:18:631;373.00
21:26:18:836;373.00
21:26:19:038;373.00
21:26:19:211;372.00
21:26:19:405;372.00
21:26:19:601;372.00
21:26:19:795;372.00
21:26:19:985;373.00
21:26:20:177;373.00
21:26:20:368;371.00
21:26:20:558;371.00
21:26:20:750;371.00
21:26:20:947;371.00
21:26:21:150;371.00
21:26:21:326;371.00
21:26:21:517;370.00
21:26:21:706;370.00
21:26:21:900;370.00
21:26:22:088;370.00
21:26:22:278;369.00
21:26:22:474;371.00
21:26:22:662;369.00
21:26:22:858;369.00
21:26:23:059;369.00
21:26:23:242;369.00
21:26:23:433;369.00
21:26:23:625;369.00
21:26:23:818;369.00
21:26:24:015;369.00
21:26:24:206;369.00
21:26:24:400;369.00
21:26:24:594;367.00
21:26:24:789;364.00
21:26:24:979;364.00
21:26:25:172;366.00
21:26:25:372;367.00
21:26:25:573;367.00
21:26:25:775;367.00
21:26:25:947;367.00
21:26:26:137;367.00
21:26:26:327;358.00
21:26:26:515;359.00
21:26:26:710;367.00
21:26:26:902;367.00
21:26:27:099;369.00
21:26:27:296;367.00
21:26:27:480;367.00
21:26:27:683;369.00
21:26:27:866;367.00
21:26:28:054;369.00
21:26:28:247;369.00
21:26:28:436;369.00
21:26:28:629;369.00
21:26:28:823;369.00
21:26:29:015;367.00
21:26:29:209;367.00
21:26:29:405;367.00
21:26:29:595;367.00
21:26:29:788;368.00
21:26:29:996;366.00
21:26:30:179;366.00
21:26:30:370;366.00
21:26:30:558;366.00
21:26:30:753;366.00
21:26:30:946;366.00
21:26:31:138;366.00
21:26:31:330;366.00
21:26:31:523;366.00
21:26:31:717;366.00
21:26:31:910;366.00
21:26:32:109;365.00
21:26:32:311;367.00
21:26:32:511;366.00
21:26:32:687;366.00
21:26:32:877;365.00
21:26:33:070;366.00
21:26:33:260;366.00
21:26:33:451;366.00
21:26:33:643;366.00
21:26:33:838;364.00
21:26:34:035;364.00
21:26:34:228;364.00
21:26:34:422;364.00
21:26:34:623;364.00
21:26:34:823;366.00
21:26:35:002;364.00
21:26:35:191;364.00
21:26:35:384;364.00
21:26:35:580;364.00
21:26:35:771;364.00
21:26:35:962;364.00
21:26:36:155;364.00
21:26:36:348;364.00
21:26:36:544;363.00
21:26:36:735;364.00
21:26:36:934;363.00
21:26:37:134;364.00
21:26:37:308;364.00
21:26:37:497;364.00
21:26:37:692;364.00
21:26:37:882;364.00
21:26:38:076;364.00
21:26:38:268;362.00
21:26:38:467;364.00
21:26:38:664;362.00
21:26:38:856;362.00
21:26:39:045;364.00
21:26:39:238;362.00
21:26:39:450;362.00
21:26:39:625;362.00
21:26:39:815;363.00
21:26:40:006;363.00
21:26:40:199;363.00
21:26:40:396;363.00
21:26:40:586;363.00
21:26:40:780;362.00
21:26:40:970;362.00
21:26:41:166;362.00
21:26:41:367;362.00
21:26:41:551;362.00
21:26:41:761;362.00
21:26:41:942;362.00
21:26:42:132;362.00
21:26:42:325;360.00
21:26:42:520;362.00
21:26:42:710;362.00
21:26:42:901;362.00
21:26:43:093;362.00
21:26:43:288;362.00
21:26:43:481;361.00
21:26:43:674;360.00
21:26:43:873;358.00
21:26:44:067;354.00
21:26:44:249;350.00
21:26:44:441;348.00
21:26:44:636;343.00
21:26:44:827;340.00
21:26:45:025;339.00
21:26:45:213;342.00
21:26:45:408;345.00
21:26:45:604;347.00
21:26:45:793;349.00
21:26:45:986;349.00
21:26:46:186;347.00
21:26:46:365;345.00
21:26:46:553;340.00
21:26:46:743;335.00
21:26:46:937;333.00
21:26:47:128;333.00
21:26:47:322;333.00
21:26:47:513;333.00
21:26:47:710;331.00
21:26:47:905;329.00
21:26:48:099;328.00
21:26:48:291;326.00
21:26:48:496;322.00
21:26:48:678;322.00
21:26:48:870;320.00
21:26:49:066;320.00
21:26:49:252;322.00
21:26:49:445;322.00
21:26:49:633;325.00
21:26:49:829;326.00
21:26:50:017;325.00
21:26:50:214;325.00
21:26:50:410;325.00
21:26:50:607;327.00
21:26:50:787;333.00
21:26:50:986;337.00
21:26:51:174;348.00
21:26:51:365;349.00
21:26:51:560;349.00
21:26:51:749;348.00
21:26:51:942;345.00
21:26:52:134;345.00
21:26:52:327;345.00
21:26:52:525;345.00
21:26:52:721;343.00
21:26:52:927;344.00
21:26:53:106;344.00
21:26:53:296;343.00
21:26:53:485;345.00
21:26:53:681;345.00
21:26:53:875;345.00
21:26:54:071;345.00
21:26:54:265;343.00
21:26:54:459;343.00
21:26:54:654;343.00
21:26:54:842;343.00
21:26:55:040;343.00
21:26:55:237;343.00
21:26:55:423;343.00
21:26:55:613;343.00
21:26:55:802;343.00
21:26:55:992;344.00
21:26:56:182;342.00
21:26:56:381;344.00
21:26:56:569;342.00
21:26:56:770;342.00
21:26:56:964;343.00
21:26:57:146;342.00
21:26:57:338;342.00
21:26:57:529;342.00
21:26:57:724;342.00
21:26:57:910;341.00
21:26:58:102;342.00
21:26:58:295;341.00
21:26:58:492;341.00
21:26:58:684;340.00
21:26:58:876;341.00
21:26:59:076;341.00
21:26:59:280;341.00
21:26:59:452;341.00
21:26:59:642;342.00
21:26:59:836;342.00
21:27:00:030;340.00
21:27:00:217;340.00
21:27:00:410;342.00
21:27:00:604;341.00
21:27:00:798;341.00
21:27:00:989;340.00
21:27:01:188;340.00
21:27:01:388;341.00
21:27:01:563;340.00
21:27:01:756;341.00
21:27:01:949;341.00
21:27:02:140;339.00
21:27:02:330;339.00
21:27:02:528;339.00
21:27:02:719;340.00
21:27:02:909;340.00
21:27:03:118;340.00
21:27:03:297;340.00
21:27:03:502;340.00
21:27:03:680;341.00
21:27:03:876;342.00
21:27:04:063;345.00
21:27:04:255;347.00
21:27:04:447;348.00
21:27:04:645;350.00
21:27:04:832;350.00
21:27:05:029;350.00
21:27:05:217;349.00
21:27:05:411;350.00
21:27:05:613;350.00
21:27:05:812;350.00
21:27:05:986;350.00
21:27:06:179;350.00
21:27:06:369;350.00
21:27:06:563;350.00
21:27:06:753;350.00
21:27:06:947;350.00
21:27:07:141;350.00
21:27:07:334;348.00
21:27:07:528;350.00
21:27:07:726;348.00
21:27:07:927;348.00
21:27:08:105;348.00
21:27:08:293;347.00
21:27:08:486;347.00
21:27:08:676;347.00
21:27:08:871;348.00
21:27:09:069;348.00
21:27:09:262;346.00
21:27:09:453;348.00
21:27:09:655;348.00
21:27:09:841;348.00
21:27:10:038;348.00
21:27:10:236;346.00
21:27:10:438;347.00
21:27:10:612;347.00
21:27:10:802;347.00
21:27:10:993;347.00
21:27:11:193;345.00
21:27:11:381;345.00
21:27:11:573;345.00
21:27:11:768;345.00
21:27:11:961;345.00
21:27:12:161;346.00
21:27:12:345;345.00
21:27:12:554;345.00
21:27:12:751;345.00
21:27:12:926;345.00
21:27:13:119;343.00
21:27:13:314;343.00
21:27:13:507;343.00
21:27:13:698;343.00
21:27:13:888;343.00
21:27:14:085;341.00
21:27:14:279;343.00
21:27:14:475;343.00
21:27:14:667;343.00
21:27:14:866;341.00
21:27:15:066;341.00
21:27:15:241;341.00
21:27:15:434;341.00
21:27:15:628;343.00
21:27:15:814;343.00
21:27:16:008;340.00
21:27:16:204;343.00
21:27:16:397;341.00
21:27:16:591;341.00
21:27:16:779;341.00
21:27:16:970;341.00
21:27:17:163;341.00
21:27:17:355;341.00
21:27:17:552;341.00
21:27:17:747;342.00
21:27:17:938;341.00
21:27:18:126;342.00
21:27:18:320;341.00
21:27:18:513;341.00
21:27:18:704;342.00
21:27:18:900;340.00
21:27:19:095;342.00
21:27:19:289;343.00
21:27:19:484;340.00
21:27:19:671;342.00
21:27:19:866;340.00
21:27:20:056;340.00
21:27:20:249;340.00
21:27:20:442;340.00
21:27:20:631;341.00
21:27:20:827;340.00
21:27:21:022;339.00
21:27:21:213;339.00
21:27:21:408;341.00
21:27:21:604;341.00
21:27:21:804;341.00
21:27:21:976;341.00
21:27:22:174;341.00
21:27:22:362;339.00
21:27:22:555;339.00
21:27:22:752;339.00
21:27:22:942;339.00
21:27:23:136;339.00
21:27:23:333;338.00
21:27:23:524;338.00
21:27:23:717;341.00
21:27:23:919;339.00
21:27:24:118;340.00
21:27:24:290;340.00
21:27:24:483;340.00
21:27:24:676;340.00
21:27:24:865;340.00
21:27:25:058;340.00
21:27:25:252;338.00
21:27:25:445;338.00
21:27:25:643;339.00
21:27:25:831;339.00
21:27:26:027;339.00
21:27:26:228;337.00
21:27:26:407;339.00
21:27:26:598;339.00
21:27:26:793;339.00
21:27:26:986;339.00
21:27:27:177;339.00
21:27:27:367;338.00
21:27:27:561;338.00
21:27:27:752;338.00
21:27:27:948;337.00
21:27:28:145;337.00
21:27:28:339;337.00
21:27:28:540;337.00
21:27:28:720;335.00
21:27:28:913;335.00
21:27:29:102;334.00
21:27:29:298;334.00
21:27:29:489;330.00
21:27:29:683;327.00
21:27:29:873;322.00
21:27:30:070;313.00
21:27:30:260;303.00
21:27:30:447;286.00
21:27:30:655;269.00
21:27:30:855;253.00
21:27:31:028;240.00
21:27:31:219;236.00
21:27:31:408;234.00
21:27:31:600;234.00
21:27:31:792;236.00
21:27:31:988;239.00
21:27:32:179;241.00
21:27:32:373;242.00
21:27:32:569;245.00
21:27:32:765;249.00
21:27:32:966;252.00
21:27:33:139;254.00
21:27:33:331;253.00
21:27:33:522;250.00
21:27:33:717;247.00
21:27:33:911;247.00
21:27:34:106;245.00
21:27:34:301;243.00
21:27:34:492;243.00
21:27:34:689;243.00
21:27:34:881;245.00
21:27:35:077;251.00
21:27:35:275;257.00
21:27:35:459;264.00
21:27:35:650;268.00
21:27:35:844;274.00
21:27:36:035;276.00
21:27:36:225;272.00
21:27:36:415;272.00
21:27:36:606;272.00
21:27:36:800;272.00
21:27:36:990;275.00
21:27:37:189;280.00
21:27:37:388;284.00
21:27:37:568;286.00
21:27:37:759;290.00
21:27:37:949;293.00
21:27:38:145;293.00
21:27:38:337;290.00
21:27:38:531;288.00
21:27:38:723;288.00
21:27:38:919;286.00
21:27:39:103;284.00
21:27:39:298;286.00
21:27:39:491;284.00
21:27:39:699;284.00
21:27:39:879;284.00
21:27:40:069;282.00
21:27:40:262;282.00
21:27:40:454;279.00
21:27:40:646;279.00
21:27:40:840;280.00
21:27:41:033;279.00
21:27:41:225;279.00
21:27:41:420;279.00
21:27:41:614;279.00
21:27:41:815;280.00
21:27:42:010;280.00
21:27:42:195;279.00
21:27:42:390;277.00
21:27:42:578;275.00
21:27:42:772;274.00
21:27:42:961;275.00
21:27:43:154;274.00
21:27:43:355;273.00
21:27:43:543;274.00
21:27:43:739;273.00
21:27:43:933;276.00
21:27:44:125;277.00
21:27:44:327;278.00
21:27:44:506;280.00
21:27:44:696;282.00
21:27:44:885;280.00
21:27:45:080;280.00
21:27:45:275;275.00
21:27:45:465;275.00
21:27:45:662;277.00
21:27:45:858;284.00
21:27:46:054;293.00
21:27:46:255;299.00
21:27:46:440;303.00
21:27:46:643;307.00
21:27:46:824;311.00
21:27:47:021;312.00
21:27:47:206;314.00
21:27:47:397;313.00
21:27:47:589;310.00
21:27:47:783;308.00
21:27:47:972;305.00
21:27:48:166;301.00
21:27:48:367;297.00
21:27:48:551;288.00
21:27:48:745;277.00
21:27:48:950;275.00
21:27:49:126;273.00
21:27:49:318;275.00
21:27:49:508;275.00
21:27:49:699;271.00
21:27:49:889;267.00
21:27:50:082;265.00
21:27:50:274;267.00
21:27:50:471;269.00
21:27:50:668;271.00
21:27:50:867;274.00
21:27:51:053;277.00
21:27:51:243;279.00
21:27:51:432;279.00
21:27:51:624;281.00
21:27:51:817;279.00
21:27:52:013;278.00
21:27:52:205;270.00
21:27:52:399;267.00
21:27:52:595;267.00
21:27:52:788;267.00
21:27:52:980;267.00
21:27:53:179;265.00
21:27:53:360;267.00
21:27:53:552;266.00
21:27:53:747;264.00
21:27:53:941;264.00
21:27:54:134;265.00
21:27:54:326;264.00
21:27:54:517;267.00
21:27:54:711;266.00
21:27:54:907;265.00
21:27:55:098;268.00
21:27:55:293;272.00
21:27:55:494;277.00
21:27:55:696;281.00
21:27:55:873;281.00
21:27:56:064;277.00
21:27:56:255;268.00
21:27:56:446;260.00
21:27:56:641;256.00
21:27:56:831;252.00
21:27:57:027;249.00
21:27:57:218;248.00
21:27:57:410;250.00
21:27:57:607;252.00
21:27:57:810;254.00
21:27:57:987;254.00
21:27:58:184;254.00
21:27:58:375;256.00
21:27:58:567;256.00
21:27:58:761;256.00
21:27:58:955;254.00
21:27:59:149;254.00
21:27:59:342;254.00
21:27:59:533;252.00
21:27:59:729;250.00
21:27:59:918;247.00
21:28:00:109;241.00
21:28:00:325;235.00
21:28:00:498;230.00
21:28:00:689;227.00
21:28:00:881;228.00
21:28:01:073;230.00
21:28:01:262;232.00
21:28:01:454;222.00
21:28:01:652;222.00
21:28:01:849;222.00
21:28:02:036;238.00
21:28:02:236;236.00
21:28:02:437;220.00
21:28:02:614;227.00
21:28:02:801;230.00
21:28:02:996;233.00
21:28:03:187;234.00
21:28:03:377;230.00
21:28:03:570;224.00
21:28:03:762;222.00
21:28:03:959;219.00
21:28:04:152;219.00
21:28:04:350;223.00
21:28:04:549;225.00
21:28:04:724;229.00
21:28:04:921;236.00
21:28:05:111;245.00
21:28:05:303;250.00
21:28:05:493;249.00
21:28:05:688;254.00
21:28:05:882;258.00
21:28:06:080;262.00
21:28:06:263;260.00
21:28:06:460;254.00
21:28:06:663;243.00
21:28:06:845;239.00
21:28:07:034;241.00
21:28:07:228;248.00
21:28:07:423;258.00
21:28:07:616;273.00
21:28:07:807;284.00
21:28:08:002;288.00
21:28:08:191;292.00
21:28:08:390;290.00
21:28:08:579;290.00
21:28:08:776;291.00
21:28:08:977;294.00
21:28:09:175;292.00
21:28:09:349;293.00
21:28:09:541;294.00
21:28:09:733;295.00
21:28:09:925;295.00
21:28:10:118;294.00
21:28:10:309;293.00
21:28:10:498;292.00
21:28:10:693;294.00
21:28:10:889;293.00
21:28:11:087;293.00
21:28:11:288;293.00
21:28:11:461;293.00
21:28:11:653;292.00
21:28:11:845;294.00
21:28:12:036;293.00
21:28:12:231;293.00
21:28:12:420;295.00
21:28:12:618;295.00
21:28:12:808;293.00
21:28:13:001;293.00
21:28:13:198;293.00
21:28:13:400;292.00
21:28:13:580;293.00
21:28:13:773;293.00
21:28:13:966;293.00
21:28:14:157;293.00
21:28:14:348;293.00
21:28:14:543;293.00
21:28:14:736;293.00
21:28:14:924;293.00
21:28:15:118;293.00
21:28:15:316;295.00
21:28:15:512;295.00
21:28:15:711;295.00
21:28:15:892;294.00
21:28:16:083;293.00
21:28:16:275;294.00
21:28:16:468;293.00
21:28:16:663;292.00
21:28:16:854;291.00
21:28:17:044;291.00
21:28:17:245;290.00
21:28:17:433;291.00
21:28:17:623;291.00
21:28:17:823;291.00
21:28:18:025;290.00
21:28:18:207;291.00
21:28:18:397;291.00
21:28:18:586;291.00
21:28:18:781;291.00
21:28:18:971;291.00
21:28:19:166;292.00
21:28:19:354;291.00
21:28:19:548;291.00
21:28:19:746;291.00
21:28:19:933;291.00
21:28:20:137;291.00
21:28:20:339;291.00
21:28:20:517;290.00
21:28:20:707;290.00
21:28:20:900;290.00
21:28:21:093;290.00
21:28:21:283;290.00
21:28:21:472;289.00
21:28:21:660;289.00
21:28:21:859;290.00
21:28:22:052;290.00
21:28:22:248;292.00
21:28:22:448;293.00
21:28:22:623;294.00
21:28:22:816;294.00
21:28:23:016;293.00
21:28:23:205;292.00
21:28:23:399;292.00
21:28:23:591;290.00
21:28:23:783;289.00
21:28:23:980;291.00
21:28:24:167;291.00
21:28:24:364;291.00
21:28:24:560;291.00
21:28:24:762;291.00
21:28:24:935;291.00
21:28:25:131;291.00
21:28:25:323;291.00
21:28:25:516;291.00
21:28:25:707;290.00
21:28:25:901;290.00
21:28:26:095;290.00
21:28:26:286;291.00
21:28:26:482;290.00
21:28:26:673;291.00
21:28:26:876;290.00
21:28:27:072;292.00
21:28:27:249;289.00
21:28:27:443;291.00
21:28:27:637;291.00
21:28:27:831;290.00
21:28:28:021;290.00
21:28:28:215;290.00
21:28:28:410;288.00
21:28:28:605;282.00
21:28:28:804;274.00
21:28:28:994;265.00
21:28:29:186;258.00
21:28:29:387;258.00
21:28:29:569;265.00
21:28:29:763;275.00
21:28:29:952;280.00
21:28:30:145;282.00
21:28:30:335;282.00
21:28:30:528;285.00
21:28:30:722;286.00
21:28:30:912;287.00
21:28:31:109;286.00
21:28:31:301;283.00
21:28:31:492;282.00
21:28:31:698;279.00
21:28:31:876;276.00
21:28:32:068;270.00
21:28:32:261;271.00
21:28:32:453;272.00
21:28:32:644;279.00
21:28:32:840;283.00
21:28:33:028;287.00
21:28:33:222;291.00
21:28:33:413;294.00
21:28:33:611;297.00
21:28:33:810;299.00
21:28:33:993;301.00
21:28:34:184;301.00
21:28:34:377;301.00
21:28:34:571;301.00
21:28:34:763;299.00
21:28:34:955;299.00
21:28:35:151;300.00
21:28:35:342;297.00
21:28:35:530;299.00
21:28:35:729;298.00
21:28:35:926;297.00
21:28:36:124;297.00
21:28:36:301;298.00
21:28:36:495;299.00
21:28:36:687;299.00
21:28:36:875;298.00
21:28:37:067;298.00
21:28:37:261;298.00
21:28:37:456;296.00
21:28:37:654;296.00
21:28:37:839;297.00
21:28:38:035;297.00
21:28:38:235;297.00
21:28:38:438;297.00
21:28:38:616;296.00
21:28:38:801;297.00
21:28:38:996;297.00
21:28:39:191;295.00
21:28:39:381;296.00
21:28:39:578;293.00
21:28:39:769;294.00
21:28:39:966;295.00
21:28:40:154;294.00
21:28:40:349;294.00
21:28:40:544;294.00
21:28:40:748;295.00
21:28:40:923;295.00
21:28:41:114;295.00
21:28:41:305;295.00
21:28:41:497;296.00
21:28:41:690;296.00
21:28:41:880;296.00
21:28:42:074;296.00
21:28:42:268;296.00
21:28:42:461;296.00
21:28:42:660;296.00
21:28:42:860;296.00
21:28:43:038;296.00
21:28:43:232;296.00
21:28:43:421;295.00
21:28:43:616;295.00
21:28:43:807;294.00
21:28:44:000;293.00
21:28:44:193;293.00
21:28:44:390;292.00
21:28:44:578;292.00
21:28:44:774;291.00
21:28:44:970;291.00
21:28:45:155;292.00
21:28:45:343;292.00
21:28:45:537;292.00
21:28:45:728;292.00
21:28:45:921;292.00
21:28:46:118;292.00
21:28:46:305;293.00
21:28:46:502;293.00
21:28:46:691;293.00
21:28:46:903;293.00
21:28:47:082;293.00
21:28:47:274;293.00
21:28:47:468;292.00
21:28:47:663;291.00
21:28:47:852;288.00
21:28:48:043;288.00
